date,action,tic,num_of_shares,price,total_num_shares,balance
2022-11-02,buy,WIPRO.NS,0,393.95,296,39.34
2022-11-02,buy,SBIN.NS,0,573.85,287,39.34
2022-11-02,buy,UPL.NS,0,717.55,292,39.34
2022-11-02,buy,LT.NS,0,2013.3,300,39.34
2022-11-02,buy,EICHERMOT.NS,0,3729.2,296,39.34
2022-11-02,buy,M&M.NS,0,1352.35,299,39.34
2022-11-02,buy,MARUTI.NS,0,9229.4,299,39.34
2022-11-02,buy,NTPC.NS,0,180.95,295,39.34
2022-11-02,buy,POWERGRID.NS,0,233.3,298,39.34
2022-11-02,buy,RELIANCE.NS,0,2545.65,290,39.34
2022-11-02,buy,CIPLA.NS,0,1159.25,299,39.34
2022-11-02,buy,BHARTIARTL.NS,0,809.85,284,39.34
2022-11-02,buy,TATASTEEL.NS,0,101.25,298,39.34
2022-11-02,buy,BAJAJ-AUTO.NS,0,3736.8,297,39.34
2022-11-02,buy,SUNPHARMA.NS,0,1051.95,293,39.34
2022-11-02,buy,BAJAJFINSV.NS,0,1710.4,296,39.34
2022-11-02,buy,TECHM.NS,0,1082.0,292,39.34
2022-11-02,buy,TATACONSUM.NS,0,768.05,299,39.34
2022-11-02,buy,ICICIBANK.NS,0,904.7,289,39.34
2022-11-03,sell,ASIANPAINT.NS,0,3141.3,0,39.34
2022-11-03,sell,ULTRACEMCO.NS,0,6728.25,0,39.34
2022-11-03,sell,TITAN.NS,0,2763.65,0,39.34
2022-11-03,sell,TCS.NS,0,3206.75,0,39.34
2022-11-03,sell,TATAMOTORS.NS,0,416.25,0,39.34
2022-11-03,sell,SHREECEM.NS,0,22815.3,0,39.34
2022-11-03,sell,ONGC.NS,0,136.4,0,39.34
2022-11-03,sell,NESTLEIND.NS,0,20423.45,0,39.34
2022-11-03,sell,LUPIN.NS,0,712.15,0,39.34
2022-11-03,sell,KOTAKBANK.NS,0,1900.15,0,39.34
2022-11-03,sell,ITC.NS,0,353.7,0,39.34
2022-11-03,sell,IOC.NS,0,68.7,0,39.34
2022-11-03,sell,INFY.NS,0,1530.75,0,39.34
2022-11-03,sell,INDUSINDBK.NS,0,1148.0,0,39.34
2022-11-03,sell,HINDUNILVR.NS,0,2546.35,0,39.34
2022-11-03,sell,JSWSTEEL.NS,0,680.2,0,39.34
2022-11-03,sell,HEROMOTOCO.NS,0,2646.35,0,39.34
2022-11-03,sell,HDFCBANK.NS,0,1507.55,0,39.34
2022-11-03,sell,HDFC.NS,0,2489.4,0,39.34
2022-11-03,sell,HCLTECH.NS,0,1045.15,0,39.34
2022-11-03,sell,AXISBANK.NS,0,864.05,0,39.34
2022-11-03,sell,GRASIM.NS,0,1745.65,0,39.34
2022-11-03,sell,HINDALCO.NS,0,410.35,0,39.34
2022-11-03,sell,BAJFINANCE.NS,0,7121.6,0,39.34
2022-11-03,sell,DRREDDY.NS,0,4589.9,0,39.34
2022-11-03,buy,WIPRO.NS,0,388.5,296,39.34
2022-11-03,buy,SBIN.NS,0,584.9,287,39.34
2022-11-03,buy,UPL.NS,0,726.2,292,39.34
2022-11-03,buy,LT.NS,0,2008.7,300,39.34
2022-11-03,buy,EICHERMOT.NS,0,3675.25,296,39.34
2022-11-03,buy,M&M.NS,0,1335.4,299,39.34
2022-11-03,buy,MARUTI.NS,0,9239.1,299,39.34
2022-11-03,buy,NTPC.NS,0,178.15,295,39.34
2022-11-03,buy,POWERGRID.NS,0,228.05,298,39.34
2022-11-03,buy,RELIANCE.NS,0,2555.15,290,39.34
2022-11-03,buy,CIPLA.NS,0,1163.1,299,39.34
2022-11-03,buy,BHARTIARTL.NS,0,818.65,284,39.34
2022-11-03,buy,TATASTEEL.NS,0,102.0,298,39.34
2022-11-03,buy,BAJAJ-AUTO.NS,0,3773.5,297,39.34
2022-11-03,buy,SUNPHARMA.NS,0,1044.2,293,39.34
2022-11-03,buy,BAJAJFINSV.NS,0,1723.5,296,39.34
2022-11-03,buy,TECHM.NS,0,1052.85,292,39.34
2022-11-03,buy,TATACONSUM.NS,0,762.75,299,39.34
2022-11-03,buy,ICICIBANK.NS,0,908.65,289,39.34
2022-11-04,sell,ASIANPAINT.NS,0,3181.35,0,39.34
2022-11-04,sell,ULTRACEMCO.NS,0,6893.05,0,39.34
2022-11-04,sell,TITAN.NS,0,2769.7,0,39.34
2022-11-04,sell,TCS.NS,0,3217.4,0,39.34
2022-11-04,sell,TATAMOTORS.NS,0,425.35,0,39.34
2022-11-04,sell,SHREECEM.NS,0,22963.6,0,39.34
2022-11-04,sell,ONGC.NS,0,137.85,0,39.34
2022-11-04,sell,NESTLEIND.NS,0,20425.3,0,39.34
2022-11-04,sell,LUPIN.NS,0,710.65,0,39.34
2022-11-04,sell,KOTAKBANK.NS,0,1899.95,0,39.34
2022-11-04,sell,ITC.NS,0,353.6,0,39.34
2022-11-04,sell,IOC.NS,0,68.5,0,39.34
2022-11-04,sell,INFY.NS,0,1514.0,0,39.34
2022-11-04,sell,INDUSINDBK.NS,0,1152.7,0,39.34
2022-11-04,sell,HINDUNILVR.NS,0,2520.35,0,39.34
2022-11-04,sell,JSWSTEEL.NS,0,701.75,0,39.34
2022-11-04,sell,HEROMOTOCO.NS,0,2588.9,0,39.34
2022-11-04,sell,HDFCBANK.NS,0,1497.15,0,39.34
2022-11-04,sell,HDFC.NS,0,2486.65,0,39.34
2022-11-04,sell,HCLTECH.NS,0,1045.35,0,39.34
2022-11-04,sell,AXISBANK.NS,0,868.1,0,39.34
2022-11-04,sell,GRASIM.NS,0,1765.1,0,39.34
2022-11-04,sell,HINDALCO.NS,0,430.55,0,39.34
2022-11-04,sell,BAJFINANCE.NS,0,7212.0,0,39.34
2022-11-04,sell,DRREDDY.NS,0,4525.1,0,39.34
2022-11-04,buy,WIPRO.NS,0,390.55,296,39.34
2022-11-04,buy,SBIN.NS,0,593.95,287,39.34
2022-11-04,buy,UPL.NS,0,738.85,292,39.34
2022-11-04,buy,LT.NS,0,2015.1,300,39.34
2022-11-04,buy,EICHERMOT.NS,0,3666.9,296,39.34
2022-11-04,buy,M&M.NS,0,1338.3,299,39.34
2022-11-04,buy,MARUTI.NS,0,9229.5,299,39.34
2022-11-04,buy,NTPC.NS,0,176.95,295,39.34
2022-11-04,buy,POWERGRID.NS,0,226.15,298,39.34
2022-11-04,buy,RELIANCE.NS,0,2592.75,290,39.34
2022-11-04,buy,CIPLA.NS,0,1146.1,299,39.34
2022-11-04,buy,BHARTIARTL.NS,0,816.4,284,39.34
2022-11-04,buy,TATASTEEL.NS,0,104.75,298,39.34
2022-11-04,buy,BAJAJ-AUTO.NS,0,3771.1,297,39.34
2022-11-04,buy,SUNPHARMA.NS,0,1039.9,293,39.34
2022-11-04,buy,BAJAJFINSV.NS,0,1800.7,296,39.34
2022-11-04,buy,TECHM.NS,0,1053.65,292,39.34
2022-11-04,buy,TATACONSUM.NS,0,764.3,299,39.34
2022-11-04,buy,ICICIBANK.NS,0,905.3,289,39.34
2022-11-07,sell,ASIANPAINT.NS,0,3103.55,0,39.34
2022-11-07,sell,ULTRACEMCO.NS,0,6973.5,0,39.34
2022-11-07,sell,TITAN.NS,0,2741.55,0,39.34
2022-11-07,sell,TCS.NS,0,3233.7,0,39.34
2022-11-07,sell,TATAMOTORS.NS,0,435.0,0,39.34
2022-11-07,sell,SHREECEM.NS,0,23406.1,0,39.34
2022-11-07,sell,ONGC.NS,0,138.55,0,39.34
2022-11-07,sell,NESTLEIND.NS,0,20480.25,0,39.34
2022-11-07,sell,LUPIN.NS,0,709.85,0,39.34
2022-11-07,sell,KOTAKBANK.NS,0,1882.6,0,39.34
2022-11-07,sell,ITC.NS,0,353.5,0,39.34
2022-11-07,sell,IOC.NS,0,70.1,0,39.34
2022-11-07,sell,INFY.NS,0,1507.45,0,39.34
2022-11-07,sell,INDUSINDBK.NS,0,1144.15,0,39.34
2022-11-07,sell,HINDUNILVR.NS,0,2532.8,0,39.34
2022-11-07,sell,JSWSTEEL.NS,0,710.0,0,39.34
2022-11-07,sell,HEROMOTOCO.NS,0,2621.05,0,39.34
2022-11-07,sell,HDFCBANK.NS,0,1508.8,0,39.34
2022-11-07,sell,HDFC.NS,0,2507.4,0,39.34
2022-11-07,sell,HCLTECH.NS,0,1047.15,0,39.34
2022-11-07,sell,AXISBANK.NS,0,872.95,0,39.34
2022-11-07,sell,GRASIM.NS,0,1775.2,0,39.34
2022-11-07,sell,HINDALCO.NS,0,437.5,0,39.34
2022-11-07,sell,BAJFINANCE.NS,0,7190.05,0,39.34
2022-11-07,sell,DRREDDY.NS,0,4485.45,0,39.34
2022-11-07,buy,WIPRO.NS,0,391.5,296,39.34
2022-11-07,buy,SBIN.NS,0,614.15,287,39.34
2022-11-07,buy,UPL.NS,0,748.45,292,39.34
2022-11-07,buy,LT.NS,0,2017.65,300,39.34
2022-11-07,buy,EICHERMOT.NS,0,3755.15,296,39.34
2022-11-07,buy,M&M.NS,0,1351.3,299,39.34
2022-11-07,buy,MARUTI.NS,0,9333.3,299,39.34
2022-11-07,buy,NTPC.NS,0,175.85,295,39.34
2022-11-07,buy,POWERGRID.NS,0,228.0,298,39.34
2022-11-07,buy,RELIANCE.NS,0,2606.6,290,39.34
2022-11-07,buy,CIPLA.NS,0,1130.9,299,39.34
2022-11-07,buy,BHARTIARTL.NS,0,822.7,284,39.34
2022-11-07,buy,TATASTEEL.NS,0,106.7,298,39.34
2022-11-07,buy,BAJAJ-AUTO.NS,0,3769.85,297,39.34
2022-11-07,buy,SUNPHARMA.NS,0,1028.35,293,39.34
2022-11-07,buy,BAJAJFINSV.NS,0,1778.05,296,39.34
2022-11-07,buy,TECHM.NS,0,1053.5,292,39.34
2022-11-07,buy,TATACONSUM.NS,0,772.15,299,39.34
2022-11-07,buy,ICICIBANK.NS,0,917.5,289,39.34
2022-11-10,sell,ASIANPAINT.NS,0,3045.15,0,39.34
2022-11-10,sell,ULTRACEMCO.NS,0,6801.3,0,39.34
2022-11-10,sell,TITAN.NS,0,2641.0,0,39.34
2022-11-10,sell,TCS.NS,0,3205.65,0,39.34
2022-11-10,sell,TATAMOTORS.NS,0,412.2,0,39.34
2022-11-10,sell,SHREECEM.NS,0,22399.55,0,39.34
2022-11-10,sell,ONGC.NS,0,139.85,0,39.34
2022-11-10,sell,NESTLEIND.NS,0,20175.3,0,39.34
2022-11-10,sell,LUPIN.NS,0,719.35,0,39.34
2022-11-10,sell,KOTAKBANK.NS,0,1912.15,0,39.34
2022-11-10,sell,ITC.NS,0,356.0,0,39.34
2022-11-10,sell,IOC.NS,0,69.6,0,39.34
2022-11-10,sell,INFY.NS,0,1501.95,0,39.34
2022-11-10,sell,INDUSINDBK.NS,0,1127.35,0,39.34
2022-11-10,sell,HINDUNILVR.NS,0,2513.6,0,39.34
2022-11-10,sell,JSWSTEEL.NS,0,701.05,0,39.34
2022-11-10,sell,HEROMOTOCO.NS,0,2712.5,0,39.34
2022-11-10,sell,HDFCBANK.NS,0,1524.75,0,39.34
2022-11-10,sell,HDFC.NS,0,2504.1,0,39.34
2022-11-10,sell,HCLTECH.NS,0,1052.45,0,39.34
2022-11-10,sell,AXISBANK.NS,0,843.7,0,39.34
2022-11-10,sell,GRASIM.NS,0,1704.55,0,39.34
2022-11-10,sell,HINDALCO.NS,0,415.1,0,39.34
2022-11-10,sell,BAJFINANCE.NS,0,6975.1,0,39.34
2022-11-10,sell,DRREDDY.NS,0,4549.45,0,39.34
2022-11-10,buy,WIPRO.NS,0,388.9,296,39.34
2022-11-10,buy,SBIN.NS,0,605.75,287,39.34
2022-11-10,buy,UPL.NS,0,756.1,292,39.34
2022-11-10,buy,LT.NS,0,1977.65,300,39.34
2022-11-10,buy,EICHERMOT.NS,0,3700.85,296,39.34
2022-11-10,buy,M&M.NS,0,1298.2,299,39.34
2022-11-10,buy,MARUTI.NS,0,9097.25,299,39.34
2022-11-10,buy,NTPC.NS,0,172.1,295,39.34
2022-11-10,buy,POWERGRID.NS,0,214.9,298,39.34
2022-11-10,buy,RELIANCE.NS,0,2572.5,290,39.34
2022-11-10,buy,CIPLA.NS,0,1122.3,299,39.34
2022-11-10,buy,BHARTIARTL.NS,0,825.75,284,39.34
2022-11-10,buy,TATASTEEL.NS,0,104.7,298,39.34
2022-11-10,buy,BAJAJ-AUTO.NS,0,3724.6,297,39.34
2022-11-10,buy,SUNPHARMA.NS,0,1010.65,293,39.34
2022-11-10,buy,BAJAJFINSV.NS,0,1700.35,296,39.34
2022-11-10,buy,TECHM.NS,0,1021.1,292,39.34
2022-11-10,buy,TATACONSUM.NS,0,768.7,299,39.34
2022-11-10,buy,ICICIBANK.NS,0,910.7,289,39.34
2022-11-11,sell,ASIANPAINT.NS,0,3055.4,0,39.34
2022-11-11,sell,ULTRACEMCO.NS,0,6813.2,0,39.34
2022-11-11,sell,TITAN.NS,0,2651.8,0,39.34
2022-11-11,sell,TCS.NS,0,3315.95,0,39.34
2022-11-11,sell,TATAMOTORS.NS,0,423.5,0,39.34
2022-11-11,sell,SHREECEM.NS,0,22864.0,0,39.34
2022-11-11,sell,ONGC.NS,0,140.45,0,39.34
2022-11-11,sell,NESTLEIND.NS,0,20322.5,0,39.34
2022-11-11,sell,LUPIN.NS,0,747.0,0,39.34
2022-11-11,sell,KOTAKBANK.NS,0,1899.1,0,39.34
2022-11-11,sell,ITC.NS,0,356.35,0,39.34
2022-11-11,sell,IOC.NS,0,69.75,0,39.34
2022-11-11,sell,INFY.NS,0,1570.1,0,39.34
2022-11-11,sell,INDUSINDBK.NS,0,1140.0,0,39.34
2022-11-11,sell,HINDUNILVR.NS,0,2503.05,0,39.34
2022-11-11,sell,JSWSTEEL.NS,0,719.0,0,39.34
2022-11-11,sell,HEROMOTOCO.NS,0,2668.5,0,39.34
2022-11-11,sell,HDFCBANK.NS,0,1611.15,0,39.34
2022-11-11,sell,HDFC.NS,0,2651.7,0,39.34
2022-11-11,sell,HCLTECH.NS,0,1090.65,0,39.34
2022-11-11,sell,AXISBANK.NS,0,850.7,0,39.34
2022-11-11,sell,GRASIM.NS,0,1708.45,0,39.34
2022-11-11,sell,HINDALCO.NS,0,429.85,0,39.34
2022-11-11,sell,BAJFINANCE.NS,0,7051.45,0,39.34
2022-11-11,sell,DRREDDY.NS,0,4539.45,0,39.34
2022-11-11,buy,WIPRO.NS,0,399.7,296,39.34
2022-11-11,buy,SBIN.NS,0,601.3,287,39.34
2022-11-11,buy,UPL.NS,0,767.9,292,39.34
2022-11-11,buy,LT.NS,0,2011.1,300,39.34
2022-11-11,buy,EICHERMOT.NS,0,3519.65,296,39.34
2022-11-11,buy,M&M.NS,0,1287.1,299,39.34
2022-11-11,buy,MARUTI.NS,0,9087.55,299,39.34
2022-11-11,buy,NTPC.NS,0,171.45,295,39.34
2022-11-11,buy,POWERGRID.NS,0,214.05,298,39.34
2022-11-11,buy,RELIANCE.NS,0,2631.8,290,39.34
2022-11-11,buy,CIPLA.NS,0,1121.4,299,39.34
2022-11-11,buy,BHARTIARTL.NS,0,826.9,284,39.34
2022-11-11,buy,TATASTEEL.NS,0,107.55,298,39.34
2022-11-11,buy,BAJAJ-AUTO.NS,0,3727.65,297,39.34
2022-11-11,buy,SUNPHARMA.NS,0,1013.55,293,39.34
2022-11-11,buy,BAJAJFINSV.NS,0,1719.25,296,39.34
2022-11-11,buy,TECHM.NS,0,1058.7,292,39.34
2022-11-11,buy,TATACONSUM.NS,0,773.2,299,39.34
2022-11-11,buy,ICICIBANK.NS,0,906.55,289,39.34
